ad_set,day,impressions,reach,spend,clicks,funnel,cta,brand,CTR,CPC,month,quarter,week,day_of_week,is_weekend,holiday
0437/myeraspace-ads/ig-story-session/conversion/mantra/mar25/lp,2025-04-04,45869,38195,362676,490,session,lp,eraspace,0.010682596088861759,740.1551020408164,4,2,14,4,0,1
0437/myeraspace-ads/ig-story-session/conversion/mantra/mar25/lp,2025-04-05,22587,19500,255277,307,session,lp,eraspace,0.013591889139770665,831.5211726384365,4,2,14,5,1,0
0437/myeraspace-ads/ig-story-sessions/conversion/diskonvaganza-samsung-galaxy-s24-fe/mar25/pdp/,2025-03-20,4209,3745,79908,61,session,pdp,samsung,0.014492753623188406,1309.967213114754,3,1,12,3,0,0
0437/myeraspace-ads/ig-story-sessions/conversion/diskonvaganza-samsung-galaxy-s24-fe/mar25/pdp/,2025-03-21,4460,4066,68661,47,session,pdp,samsung,0.010538116591928251,1460.872340425532,3,1,12,4,0,0
0437/myeraspace-ads/ig-story-sessions/conversion/diskonvaganza-samsung-galaxy-s24-fe/mar25/pdp/,2025-03-22,4387,3986,74246,50,session,pdp,samsung,0.01139731023478459,1484.92,3,1,12,5,1,0
0437/myeraspace-ads/ig-story-sessions/conversion/diskonvaganza-samsung-galaxy-s24-fe/mar25/pdp/,2025-03-23,3260,2995,52671,37,session,pdp,samsung,0.011349693251533743,1423.5405405405406,3,1,12,6,1,0
0437/myeraspace-ads/ig-story-sessions/conversion/diskonvaganza-samsung-galaxy-s24-fe/mar25/pdp/,2025-03-24,2285,2114,34186,23,session,pdp,samsung,0.010065645514223195,1486.3478260869565,3,1,13,0,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-02-28,100963,68434,361303,438,engagement,pdp,erafone,0.004338222913344492,824.8926940639269,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-01,244115,120913,845827,1067,engagement,pdp,erafone,0.004370890768695082,792.7150890346767,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-02,241876,120507,857933,1050,engagement,pdp,erafone,0.004341067323752667,817.0790476190476,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-03,229661,111888,835178,941,engagement,pdp,erafone,0.004097343475818706,887.5430393198725,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-04,231074,113131,840825,961,engagement,pdp,erafone,0.004158840890796887,874.9479708636836,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-05,236986,117974,825538,922,engagement,pdp,erafone,0.0038905251787025395,895.3774403470716,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-06,243276,114816,813233,949,engagement,pdp,erafone,0.0039009191206695274,856.9367755532139,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-07,226919,106272,823333,876,engagement,pdp,erafone,0.0038604083395396595,939.8778538812785,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-08,238941,116608,815311,877,engagement,pdp,erafone,0.0036703621396076856,929.6590649942988,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/ambon/pdp,2025-03-09,232093,109216,763620,881,engagement,pdp,erafone,0.0037958921639170504,866.7650397275823,3,1,10,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-02-28,56005,48587,170765,205,engagement,pdp,erafone,0.0036603874654048746,833.0,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-01,163279,125728,425804,620,engagement,pdp,erafone,0.0037971815114007314,686.7806451612903,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-02,155863,113659,428770,611,engagement,pdp,erafone,0.00392010932678057,701.7512274959083,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-03,136678,103542,418130,552,engagement,pdp,erafone,0.00403868947453138,757.481884057971,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-04,138728,110600,428682,543,engagement,pdp,erafone,0.0039141341329796435,789.4696132596686,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-05,133689,104207,399371,558,engagement,pdp,erafone,0.004173866211879811,715.7186379928315,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-06,151509,117306,417416,642,engagement,pdp,erafone,0.0042373720373047145,650.1806853582555,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-07,142806,106160,408214,555,engagement,pdp,erafone,0.0038863913280954582,735.5207207207208,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-08,151848,113232,414649,571,engagement,pdp,erafone,0.003760339286655076,726.1803852889667,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/amplesby/pdp,2025-03-09,141709,106946,379250,510,engagement,pdp,erafone,0.003598924556661892,743.6274509803922,3,1,10,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-02-28,91261,69689,316290,365,engagement,pdp,erafone,0.003999517866339401,866.5479452054794,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-01,264094,157982,854767,1079,engagement,pdp,erafone,0.0040856664672427245,792.1844300278035,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-02,265501,157451,860794,1090,engagement,pdp,erafone,0.004105445930523802,789.7192660550459,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-03,250034,144549,840630,1031,engagement,pdp,erafone,0.004123439212267131,815.3540252182347,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-04,258776,144458,847841,1007,engagement,pdp,erafone,0.0038913964200698674,841.9473684210526,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-05,244613,137430,803842,889,engagement,pdp,erafone,0.0036343121583889654,904.2092238470191,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-06,269727,142190,828075,933,engagement,pdp,erafone,0.003459053042520771,887.540192926045,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-07,252486,135221,829123,911,engagement,pdp,erafone,0.0036081208463043493,910.1240395170142,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-08,260755,136029,831895,910,engagement,pdp,erafone,0.003489865966136795,914.1703296703297,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/balikpapan/pdp,2025-03-09,254660,137048,768844,901,engagement,pdp,erafone,0.0035380507343124165,853.322974472808,3,1,10,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-02-28,96767,70572,394024,431,engagement,pdp,erafone,0.004453997747165873,914.2088167053364,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-01,247405,153247,857703,936,engagement,pdp,erafone,0.0037832703461934884,916.349358974359,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-02,246359,149651,839730,938,engagement,pdp,erafone,0.003807451726951319,895.2345415778252,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-03,231349,142015,833815,907,engagement,pdp,erafone,0.003920483771271974,919.310915104741,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-04,237258,143717,843180,848,engagement,pdp,erafone,0.0035741682050763304,994.316037735849,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-05,227732,139577,809443,880,engagement,pdp,erafone,0.0038641912423374846,919.8215909090909,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-06,240413,143168,806927,877,engagement,pdp,erafone,0.0036478892572365056,920.0992018244013,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-07,230259,131296,811536,828,engagement,pdp,erafone,0.003595950646880252,980.1159420289855,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-08,247924,140380,830839,846,engagement,pdp,erafone,0.0034123360384634,982.0791962174941,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/eastvaramall/pdp,2025-03-09,230894,136416,754904,815,engagement,pdp,erafone,0.003529758244042721,926.2625766871166,3,1,10,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-02-28,62765,58658,201963,359,engagement,pdp,erafone,0.005719748267346451,562.5710306406685,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-01,192735,165773,425519,955,engagement,pdp,erafone,0.0049549900121929075,445.5696335078534,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-02,200328,171466,421554,877,engagement,pdp,erafone,0.0043778203745856795,480.67730900798176,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-03,177064,152984,407406,871,engagement,pdp,erafone,0.004919125288031447,467.7451205510907,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-04,176907,151766,424182,883,engagement,pdp,erafone,0.004991323124579582,480.3873159682899,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-05,159400,135257,391073,873,engagement,pdp,erafone,0.005476787954830615,447.9644902634593,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-06,184230,152770,411282,789,engagement,pdp,erafone,0.004282690115616349,521.2699619771863,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-07,168314,130752,412446,840,engagement,pdp,erafone,0.0049906721960145915,491.00714285714287,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-08,180253,145262,414212,820,engagement,pdp,erafone,0.004549161456397397,505.13658536585365,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/jakarta/pdp,2025-03-09,169119,136393,381414,771,engagement,pdp,erafone,0.004558920050378727,494.7003891050584,3,1,10,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-02-28,113426,95537,384242,464,engagement,pdp,erafone,0.0040907728386789625,828.1077586206897,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-01,288837,208399,857323,1214,engagement,pdp,erafone,0.0042030626270180066,706.1968698517298,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-02,291092,209069,846344,1212,engagement,pdp,erafone,0.004163632116306872,698.3036303630363,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-03,278272,200705,830574,1136,engagement,pdp,erafone,0.004082336706531739,731.1390845070423,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-04,296768,210169,849976,1120,engagement,pdp,erafone,0.0037739918050463664,758.9071428571428,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-05,275717,198845,796273,1089,engagement,pdp,erafone,0.003949702049565315,731.196510560147,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-06,308680,211777,829273,1074,engagement,pdp,erafone,0.0034793313463781263,772.135009310987,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-07,287584,188481,814217,964,engagement,pdp,erafone,0.0033520640925781683,844.6234439834025,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-08,298687,195965,821350,981,engagement,pdp,erafone,0.0032843746128890777,837.2579001019368,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/mayjend/pdp,2025-03-09,283100,184800,752529,920,engagement,pdp,erafone,0.003249735075944896,817.966304347826,3,1,10,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-02-28,134758,99206,539912,501,engagement,pdp,erafone,0.003717775568055329,1077.6686626746507,2,1,9,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-01,356397,210020,1296698,1296,engagement,pdp,erafone,0.003636394245742809,1000.5385802469136,3,1,9,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-02,342628,204428,1254625,1244,engagement,pdp,erafone,0.003630759891193948,1008.5409967845659,3,1,9,6,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-03,330874,195677,1252835,1170,engagement,pdp,erafone,0.0035360892666090413,1070.7991452991453,3,1,10,0,0,1
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-04,347553,200359,1281350,1222,engagement,pdp,erafone,0.0035160105077498972,1048.567921440262,3,1,10,1,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-05,355668,209765,1250573,1264,engagement,pdp,erafone,0.003553876086687585,989.3773734177215,3,1,10,2,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-06,353430,202832,1181234,1116,engagement,pdp,erafone,0.003157626687038452,1058.453405017921,3,1,10,3,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-07,349353,201045,1236666,1126,engagement,pdp,erafone,0.0032231009895435274,1098.2824156305505,3,1,10,4,0,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-08,362600,199552,1251199,1138,engagement,pdp,erafone,0.0031384445670159956,1099.4718804920915,3,1,10,5,1,0
0559/erafone-ads/meta-click/image/awareness/grandopening/feb25/multibrand/surabaya/pdp,2025-03-09,341273,191264,1128060,1084,engagement,pdp,erafone,0.0031763426933862334,1040.6457564575646,3,1,10,6,1,0
0562/ibox-ads/meta-reach/awareness/grand-opening/feb25/lp,2025-02-28,468223,422262,1273907,553,awareness,lp,ibox,0.0011810611610279717,2303.6292947558773,2,1,9,4,0,0
0562/ibox-ads/meta-reach/awareness/grand-opening/feb25/lp,2025-03-01,496639,448261,1537398,676,awareness,lp,ibox,0.0013611496479334084,2274.257396449704,3,1,9,5,1,0
0562/ibox-ads/meta-reach/awareness/grand-opening/feb25/lp,2025-03-02,357846,325303,1845384,655,awareness,lp,ibox,0.0018303963157335838,2817.3801526717557,3,1,9,6,1,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-22,67806,65601,112316,193,session,pdp,erafone,0.002846355779724508,581.9481865284974,2,1,8,5,1,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-23,403534,292918,1850486,1534,session,pdp,erafone,0.0038014145028671684,1206.3142112125163,2,1,8,6,1,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-24,374360,269829,1842579,1461,session,pdp,erafone,0.003902660540656053,1261.17659137577,2,1,9,0,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-25,365393,271768,1749124,1302,session,pdp,erafone,0.0035632866530010154,1343.4132104454686,2,1,9,1,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-26,378918,291919,1813408,1421,session,pdp,erafone,0.0037501517478715713,1276.149190710767,2,1,9,2,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-27,389053,280123,1778087,1308,session,pdp,erafone,0.0033620098032915826,1359.39373088685,2,1,9,3,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-02-28,476049,345413,2355374,1719,session,pdp,erafone,0.0036109728200248293,1370.2001163467132,2,1,9,4,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/hci/pdp,2025-03-01,798969,551441,3278538,2890,session,pdp,erafone,0.0036171616170339524,1134.442214532872,3,1,9,5,1,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/kredivo/pdp,2025-02-25,315686,216793,1781428,1248,session,pdp,erafone,0.003953295363113981,1427.426282051282,2,1,9,1,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/kredivo/pdp,2025-02-26,438930,289040,2549799,1740,session,pdp,erafone,0.003964185633244481,1465.401724137931,2,1,9,2,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/kredivo/pdp,2025-02-27,447047,284410,2524922,1717,session,pdp,erafone,0.0038407594727176337,1470.5428072218986,2,1,9,3,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/kredivo/pdp,2025-02-28,528701,346424,3307944,2058,session,pdp,erafone,0.003892559310460922,1607.3586005830905,2,1,9,4,0,0
0563/erafone-ads/meta-sessions/image/conversions/noniphone/feb25/ipad/kredivo/pdp,2025-03-01,861227,540473,4615819,3502,session,pdp,erafone,0.004066291465548572,1318.0522558537978,3,1,9,5,1,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods/core/pdp,2025-02-25,134306,113668,818525,615,session,pdp,erafone,0.004579095498339613,1330.9349593495936,2,1,9,1,0,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods/core/pdp,2025-02-26,452211,326018,2788844,2092,session,pdp,erafone,0.004626159027533607,1333.0994263862333,2,1,9,2,0,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods/core/pdp,2025-02-27,929711,694818,5619099,3942,session,pdp,erafone,0.004240027277293697,1425.4436834094367,2,1,9,3,0,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods/core/pdp,2025-02-28,1333059,942418,8535991,5718,session,pdp,erafone,0.004289382540457699,1492.8280867436167,2,1,9,4,0,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods/core/pdp,2025-03-01,2137793,1464636,11797365,9753,session,pdp,erafone,0.004562181651825036,1209.6139649338666,3,1,9,5,1,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods4/pdp,2025-02-22,47638,44310,115481,137,session,pdp,erafone,0.002875855409547,842.92700729927,2,1,8,5,1,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods4/pdp,2025-02-23,398176,292400,1792259,1443,session,pdp,erafone,0.0036240255565378123,1242.036729036729,2,1,8,6,1,0
0563/erafone-ads/meta-sessions/image/conversions/promo apple/feb25/airpods4/pdp,2025-02-24,384742,277491,1779422,1435,session,pdp,erafone,0.0037297721590052553,1240.0153310104529,2,1,9,0,0,0
